,company_name,company_brand,company_halal_status,company_address,city,state,halal_expiry_date,company_info_url,category,subcategory,scraped_at,restaurant_name
11179,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"LOT K1, LEVEL G3, PUBLIKA SHOPPING GALLERY, JALAN DUTAMAS 1, SOLARIS DUTAMAS, 50480, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/05/2025,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:56.213979,ZUS COFFEE PUBLIKA SHOPPING GALLERY
11180,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"LG-23A, QUILL CITY MALL, JALAN SULTAN ISMAIL, CHOW KIT, 54200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/06/2025,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:56.214078,ZUS COFFEE QUILL CITY MALL
11181,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"A-G-6, RESIDENSI BANDAR RAZAK,  SUNGAI BESI, JLN RAZAK MANSION,  SALAK SELATAN 57100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.316178,ZUS COFFEE RAZAK CITY RESIDENCE
11182,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"G-02&02(E) SAMA SQUARE JALAN 1/23C KAMPUNG BARU AIR PANAS 53200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/06/2026,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.316344,ZUS COFFEE SAMA SQUARE
11183,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"LOT C-17 PERMATA SAPURA JALAN PINANG KLCC 50088, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.316493,ZUS COFFEE SAPURA LOT 91 KLCC
11184,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"GF03 SEMUA HOUSE, CITY CENTRE  JALAN BUNUS 6 OFFJALAN MASJID INDIA 50100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.316636,ZUS COFFEE SEMUA HOUSE
11185,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"BC-G-08, SENTUL POINT SUITE APARTMENTS, JALAN SENTUL PASAR SENTUL, 51000, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.316780,ZUS COFFEE SENTUL POINT
11186,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"GK-08 GROUND FLOOR 67  JALAN TAMAN IBU KOTA TAMAN DANAU KOTA 53300, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.316922,ZUS COFFEE SETAPAK CENTRAL MALL
11187,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"NO 30-G JALAN SETIAWANGSA 10/55A, TAMAN SETIAWANGSA,  40150, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.317072,ZUS COFFEE SETIAWANGSA
11188,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"NO 2, LOT K-OG-14, JALAN SOLARIS SOLARIS MONT KIARA 50480, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.317215,ZUS COFFEE SOLARIS MONT KIARA
11189,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"LOT 36-J, TINGKAT BAWAH JALAN RADIN ANUM , SRI PETALING 57000, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/06/2026,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.317364,ZUS COFFEE SRI PETALING
11190,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"39 (GROUND), JALAN 45/26  TAMAN SRI RAMPAI 53300, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.317506,"ZUS COFFEE SRI RAMPAI, SETAPAK"
11191,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"UNIT A-G-R10 & A-G-R11, BLOCK A JALAN TUN ABDUL RAZAK, PRESINT 2 62100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.317652,ZUS COFFEE SUASANA PJH PRESINT 2
11192,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"LOT PK-5, SUNGEI WANG PLAZA,  Jalan Sultan Ismail, Bukit Bintang,  40150, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/12/2025,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.317793,ZUS COFFEE SUNGEI WANG PLAZA
11193,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"LOT 1-22, SUNWAY VELOCITY MALL,  LINGKARAN SV, SUNWAY VELOCITY, TAMAN MALURI,  55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.317941,ZUS COFFEE SUNWAY VELOCITY MALL
11194,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"LOT VS1-G-01,  SEKSYEN 90, BANDAR KUALA LUMPUR JALAN PEEL, TAMAN MALURI,  55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.318089,ZUS COFFEE SUNWAY VELOCITY TWO
11195,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"1, LOT NO. OS301, LEVEL 3 SURIA KLCC, PERSIARAN PETRONAS JALAN AMPANG KLCC 50088, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.318221,ZUS COFFEE SURIA KLCC
11196,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"NO.14 (GROUND FLOOR) TAMAN BUKIT ANGGERIK, JALAN 34/154  56000, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.318341,ZUS COFFEE TAMAN BUKIT ANGGERIK
11197,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"NO 11-0-10, TINGKAT BAWAH JALAN 4/109F TAMAN DANAU DESA, 58100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.318462,ZUS COFFEE TAMAN DESA
11198,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"NO.37 (GROUND FLOOR) TAMAN DESA SETAPAK JALAN 1/27B  TAMAN DESA SETAPAK  53300, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.318591,ZUS COFFEE TAMAN DESA SETAPAK
11199,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"LOT C98 LOT C.98.0, THE EXCHANGE TRX, PERSIARAN TRX, TUN RAZAK EXCHANGE, PERSIARAN TRX 55188, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.318719,ZUS COFFEE THE EXCHANGE TRX 
11200,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"A KLEINE PAUSE SDN. BHD. GF-3, THE FLO, PERSIARAN PERDANA, 52200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/05/2025,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:57.318839,ZUS COFFEE THE FLO BANDAR SRI DAMANSARA
11201,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"SOMETHING NEUTRAL SDN BHD  22, RESIDENCE PARK BUKIT JALIL PERSIARAN JALIL UTAMA, BUKIT JALIL 57000, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:58.396090,"ZUS COFFEE THE PARK SKY RESIDENCE, BUKIT JALIL"
11202,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"NO.8 MENARA DKLS TOWER 8, AVENUE 5, THE HORIZON PHASE 2  JALAN KERINCHI BANGSAR SOUTH 59200, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,15/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:58.396258,"ZUS COFFEE TOWER 8, HORIZON 2, BANGSAR SOUTH"
11203,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFEE,Halal,"LOT 6, BLOCK G, GROUND FLOOR,  UCSI University, No. 1, Jalan Menara Gading,  UCSI Heights (Taman Connaught),  56000, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,31/12/2025,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:58.396412,ZUS COFFEE UCSI UNIVERSITY KL
11204,ZUSPRESSO  M SDN BHD  1340330-X,ZUS COFFFEE,Halal,"GROUND FLOOR, LOCKER ROOM (GROUND FLOOR) BANGUNAN PERPUSTAKAAN UTAMA, UNIVERSITY OF MALAYA, LINGKUNGAN BUDI 40150,  Tiada Maklumat Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20210622-202530&type=P,PE,PE,2024-12-30 11:24:58.396569,ZUS COFFEE UNIVERSITY OF MALAYA
11205,ZUTO GROUP SDN. BHD. ,,Halal,"LOT G-K-011 JALAN COCHRANE TAMAN MALURI, 55100, Kuala Lumpur Wilayah Persekutuan",W.P. Kuala Lumpur,W.P. Kuala Lumpur,30/06/2026,directory/slm_viewdetail.php?comp_code=COMP-20200817-173308&type=P,PE,PE,2024-12-30 11:24:58.396716,CHEEZUTO CHEESE TOAST MYTOWN SHOPPING CENTRE
11206,SLB DOMMAL FOOD SERVICES SDN BHD,DOMINO'S PIZZA,Halal,"U0259, GROUND & 1ST FLOOR, LOT 62, JATI COMMERCIAL CENTRE, 87008, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,31/01/2025,directory/slm_viewdetail.php?comp_code=COMP-20050615-183338&type=P,PE,PE,2024-12-30 11:24:59.443597,DOMINO'S PIZZA LABUAN 
11207,SLB DOMMAL FOOD SERVICES SDN BHD,DOMINO'S PIZZA,Halal,"U0259, GROUND & 1ST FLOOR, LOT 62, JATI COMMERCIAL CENTRE, 87008, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,31/01/2027,directory/slm_viewdetail.php?comp_code=COMP-20050615-183338&type=P,PE,PE,2024-12-30 11:24:59.443738,DOMINO'S PIZZA LABUAN 
11208,GAPMATA SAJIAN SDN BHD,,Halal,"MES AHLI UDARA PANGKALAN UDARA LABUAN 87008, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,30/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20200129-101031&type=P,PE,PE,2024-12-30 11:24:59.443859,RUMAH MASAK PENGKALAN UDARA LABUAN
11209,GERBANG ALAF RESTAURANTS SDN BHD  FORMERLY KNOWN AS GOLDEN ARCHES RESTAURANTS SDN BHD,McDonald's,Halal,"IRC/C12, TROPICAL UMBRELLA INDUSTRIAL ESTATE, JALAN ARSAT, 87014, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,15/03/2025,directory/slm_viewdetail.php?comp_code=COMP-20050616-125607&type=P,PE,PE,2024-12-30 11:24:59.443988,#443 MCDONALD'S LABUAN SF
11210,GRAND DORSETT LABUAN HOTEL,,Halal,"DORSETT GRAND LABUAN HOTEL Lobby Level 462, Jalan Merdeka 87029, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,15/01/2025,directory/slm_viewdetail.php?comp_code=COMP-20070319-095524&type=P,PE,PE,2024-12-30 11:24:59.444116,BANQUET KITCHEN
11211,GRAND DORSETT LABUAN HOTEL,Dorsett Grand Labuan,Halal,"DORSETT GRAND LABUAN HOTEL Lower Lobby Level 462, Jalan Merdeka 87029, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,15/12/2025,directory/slm_viewdetail.php?comp_code=COMP-20070319-095524&type=P,PE,PE,2024-12-30 11:24:59.444243,BUTCHER KITCHEN
11212,GRAND DORSETT LABUAN HOTEL,,Halal,"DORSETT GRAND LABUAN HOTEL Lower Lobby Level 462, Jalan Merdeka 87029, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,15/01/2025,directory/slm_viewdetail.php?comp_code=COMP-20070319-095524&type=P,PE,PE,2024-12-30 11:24:59.444372,COLD KITCHEN
11213,GRAND DORSETT LABUAN HOTEL,,Halal,"DORSETT GRAND LABUAN HOTEL, Lower Lobby Level 462, Jalan Merdeka 87029, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,15/01/2025,directory/slm_viewdetail.php?comp_code=COMP-20070319-095524&type=P,PE,PE,2024-12-30 11:24:59.444516,MAIN KITCHEN
11214,GRAND DORSETT LABUAN HOTEL,,Halal,"DORSETT GRAND LABUAN HOTEL Lower Lobby Level 462, Jalan Merdeka 87029, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,15/01/2025,directory/slm_viewdetail.php?comp_code=COMP-20070319-095524&type=P,PE,PE,2024-12-30 11:24:59.444653,PASTRY BAKERY KITCHEN
11215,HOTEL AIFA SDN.BHD,,Halal,"GROUND FLOOR U0217, JALAN TUN MUSTAPHA 87007, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,15/07/2025,directory/slm_viewdetail.php?comp_code=COMP-20120803-145220&type=P,PE,PE,2024-12-30 11:24:59.444780,COLD KITCHEN
11216,HOTEL AIFA SDN.BHD,,Halal,"U0127, JALAN TUN MUSTAPHA  87008, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,15/07/2025,directory/slm_viewdetail.php?comp_code=COMP-20120803-145220&type=P,PE,PE,2024-12-30 11:24:59.444898,LIDO CAFE
11217,HOTEL AIFA SDN.BHD,,Halal,"GROUND FLOOR U0217, JALAN TUN MUSTAPHA 87007, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,15/07/2025,directory/slm_viewdetail.php?comp_code=COMP-20120803-145220&type=P,PE,PE,2024-12-30 11:24:59.445009,LIDO PASTRY
11218,LOOB INTEGRATED SDN BHD ,TEALIVE,Halal,"DESSERT WORLD SDN BHD U0522, UNIT KIOSK 59, GROUND FLOOR, PODIUM LEVEL, FINANCIAL PARK COMPLEX, JALAN MERDEKA 87000, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,30/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20180521-104235&type=P,PE,PE,2024-12-30 11:24:59.445137,TEALIVE FINANCIAL PARK COMPLEX
11219,3030520 PHD DELIVERY SDN BHD,,Halal,"U0193-U0194,  GROUND FLOOR JALAN MERDEKA 87008, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,31/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20110421-203929&type=P,PE,PE,2024-12-30 11:24:59.445269,PHD FCD LABUAN 
11220,3010039 PIZZA HUT RESTAURANTS SDN BHD,PIZZA HUT RESTAURANTS SDN BHD,Halal,"D003A-C004, GROUND FLOOR PODIUM LEVEL  FINANCIAL PARK 87000, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,15/06/2026,directory/slm_viewdetail.php?comp_code=COMP-20050621-160256&type=P,PE,PE,2024-12-30 11:24:59.445396,PIZZA HUT LABUAN 
11221,1130414 QSR STORES SDN BHD,,Halal,"U0522, C003 & D003, GROUND FLOOR,  PODIUM LEVEL, FINANCIAL PARK 87000, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,15/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20161109-093032&type=P,PE,PE,2024-12-30 11:24:59.445524,KFC FINANCIAL PARK 
11222,1130409 QSR STORES SDN BHD,,Halal,"NO. U0183 JALAN MERDEKA 87000, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,15/09/2026,directory/slm_viewdetail.php?comp_code=COMP-20161109-093032&type=P,PE,PE,2024-12-30 11:24:59.445646,KFC LABUAN ONE 
11223,1130456 QSR STORES SDN BHD,KFC,Halal,"U0535A, JALAN KEMAJUAN/ UJONG PASIR, 87000, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,30/04/2025,directory/slm_viewdetail.php?comp_code=COMP-20161109-093032&type=P,PE,PE,2024-12-30 11:24:59.445766,KFC UTAMA JAYA 
11224,ROSEPUTIH SDN. BHD.,S2 Cafe,Halal,"LOT 5, SHOP OFFICE, JALAN MOHD SALLEH,  KG BUKIT KALAM, BUKIT GARDEN 87000, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20140324-194119&type=P,PE,PE,2024-12-30 11:24:59.445886,S2 CAFE
11225,ROTIBOY BAKESHOPPE SDN BHD,,Halal,"U0522, UNIT C009(A), GROUND FLOOR, PODIUM LEVEL, Financial Park Complex Labuan, Jalan Merdeka 87000, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,30/06/2026,directory/slm_viewdetail.php?comp_code=COMP-20050601-142717&type=P,PE,PE,2024-12-30 11:24:59.446013,ROTIBOY FINANCIAL PARK LABUAN
11226,SECRET RECIPE CAKES & CAFE SDN BHD,SECRET RECIPE,Halal,"UNIT G15A, GROUND FLOOR, LOBBY AZ HOTEL PARAGON CENTRE LABUAN, JALAN TUN MUSTAPHA 87008, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20050719-185314&type=P,PE,PE,2024-12-30 11:25:00.425225,"AJ ASHLEY SDN BHD - SR@PARAGON CENTRE,LABUAN"
11227,"SEAFOOD,WESTERN,MALAY,COLD & PASTRY TIARA LABUAN HOTEL",MAIN KITCHEN/CHINESE KITCHEN/COLD KITCHEN/PASTRY KITCHEN,Halal,"TIARA LABUAN HOTEL SDN BHD  Jalan Tanjung Batu 87008, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,30/09/2025,directory/slm_viewdetail.php?comp_code=COMP-20060804-155252&type=P,PE,PE,2024-12-30 11:25:00.425388,MAIN KITCHEN 
11228,VITAL ORIENT SDN.BHD.,BUNGA MAS KITCHEN,Halal,"BM 0060, KAMPUNG BATU MANIKAR, 87009, W.P LABUAN 87009, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,31/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20070209-102521&type=P,PE,PE,2024-12-30 11:25:00.425525,BUNGA MAS MAIN KITCHEN
11229,VITAL ORIENT SDN.BHD.,BUNGA MAS KITCHEN,Halal,"BM0060, KAMPUNG BATU MANIKAR, 87009, WP LABUAN 87009, Tiada Maklumat Labuan",W.P. Labuan,W.P. Labuan,31/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20070209-102521&type=P,PE,PE,2024-12-30 11:25:00.425661,BUNGA MAS PASTRY 
11230,A&W MALAYSIA SDN BHD,,Halal,": L2-26A, FIRST FLOOR, IOI CITY MALL, IOI RESORT,  62502, W.P. Putrajaya Putrajaya",W.P. Putrajaya,W.P. Putrajaya,15/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20050613-180717&type=P,PE,PE,2024-12-30 11:25:01.539987,A&W IOI CITY MALL PUTRAJAYA
11231,AEON BIG  M SDN. BHD.   FORMELY KNOWN AS MAGNIFICIENT DIAGRAPH SDN. BHD.,,Halal,"GROUND FLOOR, ALAMANDA SHOPPING CENTRE PRESINT 1 62000, W.P. Putrajaya Putrajaya",W.P. Putrajaya,W.P. Putrajaya,31/01/2025,directory/slm_viewdetail.php?comp_code=COMP-20050527-144123&type=P,PE,PE,2024-12-30 11:25:01.540148,BAKERY- AEON BIG PUTRAJAYA
11232,AEON BIG  M SDN. BHD.   FORMELY KNOWN AS MAGNIFICIENT DIAGRAPH SDN. BHD.,,Halal,"GROUND FLOOR, ALAMANDA SHOPPING CENTRE PRESINT 1 62000, W.P. Putrajaya Putrajaya",W.P. Putrajaya,W.P. Putrajaya,31/01/2027,directory/slm_viewdetail.php?comp_code=COMP-20050527-144123&type=P,PE,PE,2024-12-30 11:25:01.540292,BAKERY- AEON BIG PUTRAJAYA
11233,AEON CO.  M BHD,,Halal,"LOT NO 2AT-1 & 2, LOWER GROUND FLOOR,  IOI CITY MALL, LEBUH IRC, IOI RESORT CITY,  PUTRAJAYA 62502, W.P. Putrajaya Putrajaya",W.P. Putrajaya,W.P. Putrajaya,15/06/2025,directory/slm_viewdetail.php?comp_code=COMP-20050713-155315&type=P,PE,PE,2024-12-30 11:25:01.540442,"SUSHI - AEON IOI CITY MALL, PUTRAJAYA "
11234,AH CHENG LAKSA TRADING SDN. BHD.,AH CHENG LAKSA,Halal,"LG 36, ALAMANDA SHOPPING CENTRE, JALAN ALAMANDA, PRESINT 1 62000, W.P. Putrajaya Putrajaya",W.P. Putrajaya,W.P. Putrajaya,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20191129-130028&type=P,PE,PE,2024-12-30 11:25:01.540582,AH CHENG LAKSA ALAMANDA SHOPPING CENTRE
11235,AH CHENG LAKSA TRADING SDN. BHD.,AH CHENG LAKSA,Halal,"LOT NO.LG-52, LOWER GROUND FLOOR, IOI CITY MALL, LEBUH IRC, IOI RESORT CITY, 62502, W.P. Putrajaya Putrajaya",W.P. Putrajaya,W.P. Putrajaya,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20191129-130028&type=P,PE,PE,2024-12-30 11:25:01.540726,AH CHENG LAKSA IOI CITY MALL
11236,AHA RESTAURANTS SDN. BHD.,Aha!,Halal,"NO. LG 241 & 243, LG FLOOR, IOI CITY MALL 2, LEBUH IRC, IOI RESORT CITY 62502, W.P. Putrajaya Putrajaya",W.P. Putrajaya,W.P. Putrajaya,31/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20240401-094009&type=P,PE,PE,2024-12-30 11:25:01.540865,AHA RESTAURANTS SDN BHD
11237,ALBABA GROUP SDN BHD,,Halal,"GE-13 GROUND FLOOR, IOI City Mall  Putrajaya 62502, W.P. Putrajaya Putrajaya",W.P. Putrajaya,W.P. Putrajaya,28/02/2025,directory/slm_viewdetail.php?comp_code=COMP-20151022-010406&type=P,PE,PE,2024-12-30 11:25:01.541012,DIP N DIP CHOCOLATE CAFE
11238,ASIA MEX CONCEPTS SDN BHD,DOLLY DIM SUM,Halal,"LG 82B, LOWER GROUND FLOOR  IOI CITY MALL, LEBUH IRC IOI RESORT CITY 62502, W.P. Putrajaya Putrajaya",W.P. Putrajaya,W.P. Putrajaya,30/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20240226-172431&type=P,PE,PE,2024-12-30 11:25:01.541154,DOLLY DIM SUM IOI CITY MALL
11239,BB COFFEE SDN BHD,BASK BEAR COFFEE,Halal,"LOT G15, ALAMANDA SHOPPING CENTRE JALAN ALAMANDA PRESINT 1, PUTRAJAYA 62000, W.P. Putrajaya Putrajaya",W.P. Putrajaya,W.P. Putrajaya,30/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20200102-142601&type=P,PE,PE,2024-12-30 11:25:01.541266,BASK BEAR COFFEE ALAMANDA PUTRAJAYA
11240,BB COFFEE SDN BHD,,Halal,"SAUJANA MERCU SDN. BHD. NO.65, JALAN DIPLOMATIK, PRESINT 15 62050, W.P. Putrajaya Putrajaya",W.P. Putrajaya,W.P. Putrajaya,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20200102-142601&type=P,PE,PE,2024-12-30 11:25:01.541384,"BASK BEAR COFFEE PRESINT 15, PUTRAJAYA"
11241,BB COFFEE SDN BHD,BASK BEAR COFFEE,Halal,"LOT A1-G-3A, AYER@8,  Jalan P8G, Presint 8,  62250, W.P. Putrajaya Putrajaya",W.P. Putrajaya,W.P. Putrajaya,31/07/2025,directory/slm_viewdetail.php?comp_code=COMP-20200102-142601&type=P,PE,PE,2024-12-30 11:25:01.541503,BB COFFEE SDN BHD - AYER 8 PUTRAJAYA
11242,BEEWORKS FOOD SDN BHD,JOLLIBEE,Halal,"LOT NO.LG-239, LOWER GROUND FLOOR IOI CITY MALL 2, LEBUH IRC, IOI RESORT CITY 62502, W.P. Putrajaya Putrajaya",W.P. Putrajaya,W.P. Putrajaya,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20220104-105515&type=P,PE,PE,2024-12-30 11:25:01.541631,BEEWORKS FOOD SDN BHD
11243,BERJAYA ROASTERS  M SDN BHD,NUZUL 109 ENTERPRISE - KENNY ROGERS ROASTERS PRESINT 15,Halal,"NO.100, JALAN DIPLOMATIK PRESINT 15 62050, W.P. Putrajaya Putrajaya",W.P. Putrajaya,W.P. Putrajaya,15/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20050601-144520&type=P,PE,PE,2024-12-30 11:25:01.541751,"KENNY ROGERS ROASTERS PRESINT 15, PUTRAJAYA"
